t,train_loss,train_acc,train_epoch,lr,data_time,it_time,test_loss,test_acc
100,0.8049937,0.75091136,2.0408163265306123,0.09987625,0.29093074798583984,33.55590105056763,,
200,0.5452973,0.81586117,4.081632653061225,0.09975125000000001,0.07583093643188477,29.47262454032898,,
300,0.5013478,0.8292862,6.122448979591836,0.09962625000000001,0.07301974296569824,28.891847133636475,,
400,0.47941485,0.83593994,8.16326530612245,0.09950125,0.0751640796661377,29.112342834472656,,
500,0.46095997,0.8427995,10.204081632653061,0.09937625,0.07424283027648926,29.050564527511597,,
600,0.44925523,0.84589607,12.244897959183673,0.09925125000000001,0.07290291786193848,28.89118766784668,,
700,0.4405586,0.8494434,14.285714285714286,0.09912625000000001,0.07318997383117676,28.902191877365112,,
800,0.43221462,0.8515502,16.3265306122449,0.09900125,0.07301616668701172,28.89258360862732,,
900,0.42413345,0.85482323,18.367346938775512,0.09887625,0.07369399070739746,28.910518169403076,,
1000,0.42101672,0.85569537,20.408163265306122,0.09875125000000001,0.0742485523223877,33.30797863006592,0.41515952,0.8534
1100,0.41506398,0.8574494,22.448979591836736,0.09862625000000001,0.07416582107543945,29.032495498657227,,
1200,0.41016942,0.8591055,24.489795918367346,0.09850125,0.07338762283325195,28.95199489593506,,
1300,0.40609908,0.85974246,26.53061224489796,0.09837625,0.07288312911987305,28.91860318183899,,
1400,0.40145978,0.8619865,28.571428571428573,0.09825125000000001,0.07308268547058105,28.909528255462646,,
1500,0.3964492,0.8638974,30.612244897959183,0.09812625000000001,0.07303214073181152,28.914451360702515,,
1600,0.39670634,0.8634466,32.6530612244898,0.09800125,0.07312798500061035,28.903221130371094,,
1700,0.39281926,0.8646715,34.69387755102041,0.09787625,0.07290315628051758,28.910281896591187,,
1800,0.39075157,0.8647499,36.734693877551024,0.09775125000000001,0.07396221160888672,28.910775423049927,,
1900,0.3899445,0.8651125,38.775510204081634,0.09762625000000001,0.0734400749206543,28.906211376190186,,
2000,0.3872843,0.866749,40.816326530612244,0.09750125,0.07328152656555176,31.8375084400177,0.38980618,0.8637
2100,0.3832524,0.86814046,42.857142857142854,0.09737625,0.07316756248474121,28.902122497558594,,
2200,0.38163924,0.86954176,44.89795918367347,0.09725125000000001,0.07318568229675293,28.914940357208252,,
2300,0.38221005,0.8683365,46.93877551020408,0.09712625000000001,0.0741279125213623,28.905869960784912,,
2400,0.37762654,0.8700318,48.97959183673469,0.09700125,0.07273626327514648,28.902989864349365,,
2500,0.37766537,0.8696796,51.02040816326531,0.09687625,0.0725102424621582,28.851420640945435,,
2600,0.3761009,0.8709333,53.06122448979592,0.09675125000000001,0.07335710525512695,28.961308002471924,,
2700,0.37090856,0.87232476,55.10204081632653,0.09662625000000001,0.07276391983032227,28.814154863357544,,
2800,0.37348738,0.8712175,57.142857142857146,0.09650125000000001,0.07280993461608887,28.8064968585968,,
2900,0.36960647,0.87304014,59.183673469387756,0.09637625,0.07294487953186035,28.777068614959717,,
3000,0.37251177,0.87130564,61.224489795918366,0.09625125000000001,0.07281970977783203,31.72879981994629,0.37784296,0.8693
3100,0.36735886,0.87268734,63.265306122448976,0.09612625000000001,0.0733954906463623,28.797978401184082,,
3200,0.36954898,0.872413,65.3061224489796,0.09600125000000001,0.07305002212524414,28.799229383468628,,
3300,0.36488938,0.8750686,67.34693877551021,0.09587625,0.07297205924987793,28.80579900741577,,
3400,0.36757225,0.87303036,69.38775510204081,0.09575125000000001,0.07277369499206543,28.805546045303345,,
3500,0.36421213,0.8748628,71.42857142857143,0.09562625000000001,0.07290816307067871,28.78102135658264,,
3600,0.36403605,0.8745982,73.46938775510205,0.09550125000000001,0.07260870933532715,28.809820652008057,,
3700,0.36456245,0.8750784,75.51020408163265,0.09537625,0.07355690002441406,28.794450283050537,,
3800,0.36324155,0.8748824,77.55102040816327,0.09525125000000001,0.07281041145324707,28.793673992156982,,
3900,0.36128086,0.8759505,79.59183673469387,0.09512625000000001,0.0727531909942627,28.796781301498413,,
4000,0.36083072,0.8749608,81.63265306122449,0.09500125000000001,0.07289266586303711,31.724125623703003,0.37303048,0.8714
4100,0.35940242,0.8763033,83.6734693877551,0.09487625,0.07299399375915527,28.789124727249146,,
4200,0.35886133,0.8758329,85.71428571428571,0.09475125000000001,0.07292723655700684,28.79565167427063,,
4300,0.3576635,0.87717545,87.75510204081633,0.09462625000000001,0.07313275337219238,28.80604887008667,,
4400,0.35785565,0.87694025,89.79591836734694,0.09450125000000001,0.07286906242370605,28.797872304916382,,
4500,0.3570772,0.87665606,91.83673469387755,0.09437625,0.07279610633850098,28.802361249923706,,
4600,0.35581708,0.87760663,93.87755102040816,0.09425125000000001,0.07304644584655762,28.80509042739868,,
4700,0.35824513,0.87717545,95.91836734693878,0.09412625000000001,0.07343387603759766,28.78219485282898,,
4800,0.3544704,0.8783318,97.95918367346938,0.09400125000000001,0.07407236099243164,28.796895027160645,,
4900,0.3552026,0.8776013,100.0,0.09387625,0.07269001007080078,28.75570011138916,,
5000,0.3545974,0.8780378,102.04081632653062,0.09375125000000001,0.07285952568054199,31.70456624031067,0.3692805,0.873
5100,0.35386926,0.8781652,104.08163265306122,0.09362625000000001,0.07337045669555664,28.77103304862976,,
5200,0.35272676,0.8783122,106.12244897959184,0.09350125000000001,0.07285952568054199,28.789985418319702,,
5300,0.35302675,0.8789785,108.16326530612245,0.09337625000000001,0.07263684272766113,28.81645178794861,,
5400,0.35277107,0.8776556,110.20408163265306,0.09325125000000001,0.07304263114929199,28.81108522415161,,
5500,0.3516897,0.8792921,112.24489795918367,0.09312625000000001,0.07387948036193848,28.804116010665894,,
5600,0.35234582,0.87839055,114.28571428571429,0.09300125000000001,0.07279372215270996,28.772563457489014,,
5700,0.34912965,0.8789883,116.3265306122449,0.09287625000000001,0.07399559020996094,28.79220747947693,,
5800,0.3528446,0.87800837,118.36734693877551,0.09275125000000001,0.07310366630554199,28.805092573165894,,
5900,0.35136276,0.8789687,120.40816326530613,0.09262625000000001,0.0733191967010498,28.808187007904053,,
6000,0.3486952,0.8790373,122.44897959183673,0.09250125000000001,0.07314300537109375,31.78280520439148,0.36415094,0.8735
6100,0.34833106,0.87912554,124.48979591836735,0.09237625000000001,0.0751957893371582,29.666676998138428,,
6200,0.34917262,0.8800662,126.53061224489795,0.09225125,0.07612276077270508,30.016712188720703,,
6300,0.34731072,0.8816341,128.57142857142858,0.09212625,0.07348489761352539,29.06060290336609,,
6400,0.34703028,0.88016427,130.6122448979592,0.09200125,0.07347345352172852,28.911953449249268,,
6500,0.3495742,0.8791059,132.6530612244898,0.09187625,0.07335591316223145,28.91158437728882,,
6600,0.34823743,0.8789785,134.69387755102042,0.09175125,0.07342767715454102,28.90463089942932,,
6700,0.34433436,0.87987024,136.73469387755102,0.09162625,0.07340788841247559,28.922449350357056,,
6800,0.348521,0.8796155,138.77551020408163,0.09150125,0.07347631454467773,28.911348342895508,,
6900,0.34403792,0.8816831,140.81632653061226,0.09137625,0.07327818870544434,28.91291308403015,,
7000,0.34461364,0.8811148,142.85714285714286,0.09125125,0.07350659370422363,31.838579416275024,0.36295676,0.8734
7100,0.34564477,0.88150674,144.89795918367346,0.09112625,0.07642650604248047,29.920724868774414,,
7200,0.34474796,0.8818791,146.9387755102041,0.09100125,0.07451939582824707,28.904053211212158,,
7300,0.34539622,0.88062483,148.9795918367347,0.09087625,0.07361626625061035,28.92161273956299,,
7400,0.3443482,0.8807523,151.0204081632653,0.09075125,0.0733649730682373,28.85347819328308,,
7500,0.34424064,0.8811638,153.0612244897959,0.09062625,0.07547426223754883,29.290427923202515,,
7600,0.3446214,0.8806836,155.10204081632654,0.09050125,0.07370567321777344,28.912970066070557,,
7700,0.3454198,0.88119316,157.14285714285714,0.09037625,0.07380986213684082,28.948127508163452,,
7800,0.3430418,0.88185954,159.18367346938774,0.09025125,0.07325577735900879,28.90484595298767,,
7900,0.3447181,0.8822319,161.22448979591837,0.09012625,0.07337379455566406,28.91960573196411,,
8000,0.3412101,0.88176155,163.26530612244898,0.09000125,0.07428526878356934,32.0630145072937,0.3604908,0.8761
8100,0.34247902,0.8821045,165.30612244897958,0.08987625,0.07397150993347168,28.911152601242065,,
8200,0.34298542,0.8820163,167.3469387755102,0.08975125,0.0735471248626709,28.919957399368286,,
8300,0.34195164,0.8821927,169.3877551020408,0.08962625,0.07354593276977539,28.923027515411377,,
8400,0.3423683,0.88272184,171.42857142857142,0.08950125,0.07401442527770996,28.910385847091675,,
8500,0.34169132,0.8822221,173.46938775510205,0.08937625,0.07608556747436523,29.803119897842407,,
8600,0.33984283,0.8837312,175.51020408163265,0.08925125,0.07351446151733398,28.920706272125244,,
8700,0.34312782,0.8819183,177.55102040816325,0.08912625,0.07370781898498535,28.91350817680359,,
8800,0.33933613,0.8839468,179.59183673469389,0.08900125,0.07345223426818848,28.909746170043945,,
8900,0.3409183,0.8820555,181.6326530612245,0.08887625,0.07426667213439941,28.922585248947144,,
9000,0.34133938,0.8822025,183.6734693877551,0.08875125,0.07425236701965332,31.90149164199829,0.3605708,0.8747
9100,0.34048557,0.88287866,185.71428571428572,0.08862625,0.07340407371520996,29.11483407020569,,
9200,0.33943507,0.8837018,187.75510204081633,0.08850125,0.07346701622009277,28.91118884086609,,
9300,0.3410117,0.8824475,189.79591836734693,0.08837625,0.07381296157836914,28.911635160446167,,
9400,0.33945405,0.88410354,191.83673469387756,0.08825125,0.07412409782409668,28.917619705200195,,
9500,0.34085032,0.88299626,193.87755102040816,0.08812625000000002,0.07357645034790039,28.91695284843445,,
9600,0.33829698,0.88442695,195.91836734693877,0.08800125,0.07377982139587402,28.919746160507202,,
9700,0.33994237,0.8833294,197.9591836734694,0.08787625,0.07468700408935547,28.916164875030518,,
9800,0.33877885,0.8832358,200.0,0.08775125,0.07371330261230469,28.85405659675598,,
9900,0.3386557,0.8828688,202.0408163265306,0.08762625,0.07374119758605957,28.9215190410614,,
10000,0.3398436,0.8824377,204.08163265306123,0.08750125,0.07331395149230957,31.849323272705078,0.35960728,0.8759
10100,0.33788377,0.88414276,206.12244897959184,0.08737625,0.07449579238891602,29.038321495056152,,
10200,0.33960178,0.88357437,208.16326530612244,0.08725125,0.07310771942138672,28.88976001739502,,
10300,0.3386358,0.88307464,210.20408163265307,0.08712625000000002,0.07673358917236328,30.135029315948486,,
10400,0.33875084,0.88314325,212.24489795918367,0.08700125,0.07337045669555664,28.91688871383667,,
10500,0.3382521,0.88319224,214.28571428571428,0.08687625,0.07453417778015137,28.906398057937622,,
10600,0.33787873,0.8835254,216.3265306122449,0.08675125,0.07336997985839844,28.9268159866333,,
10700,0.3373861,0.883643,218.3673469387755,0.08662625,0.0737159252166748,28.91490650177002,,
10800,0.33555156,0.88437796,220.40816326530611,0.08650125,0.07440948486328125,28.913509607315063,,
10900,0.33889854,0.88281006,222.44897959183675,0.08637625,0.07325983047485352,28.9143168926239,,
11000,0.3381345,0.8831138,224.48979591836735,0.08625125,0.07381057739257812,31.849925756454468,0.35771567,0.8753
11100,0.3366409,0.88502467,226.53061224489795,0.08612625000000002,0.0744028091430664,28.919349193572998,,
11200,0.34052143,0.88281006,228.57142857142858,0.08600125000000002,0.07455658912658691,28.913870811462402,,
11300,0.33581337,0.884231,230.6122448979592,0.08587625,0.07358980178833008,28.920191764831543,,
11400,0.3371902,0.88312364,232.6530612244898,0.08575125,0.07412147521972656,28.972314596176147,,
11500,0.3356599,0.8838782,234.69387755102042,0.08562625000000001,0.07343292236328125,28.813008546829224,,
11600,0.33764136,0.883202,236.73469387755102,0.08550125,0.07311439514160156,28.81947636604309,,
11700,0.33490208,0.8847111,238.77551020408163,0.08537625,0.07328510284423828,28.781428813934326,,
11800,0.33766666,0.8838488,240.81632653061226,0.08525125,0.07311630249023438,28.784487009048462,,
11900,0.33690953,0.8837214,242.85714285714286,0.08512625000000001,0.07340168952941895,28.78648042678833,,
12000,0.33583587,0.88404477,244.89795918367346,0.08500125000000001,0.07316923141479492,31.697542905807495,0.35593486,0.876
12100,0.33590823,0.88433874,246.9387755102041,0.08487625,0.07494497299194336,28.801259994506836,,
12200,0.33584344,0.8848777,248.9795918367347,0.08475125,0.07336187362670898,28.808515310287476,,
12300,0.336633,0.8838739,251.0204081632653,0.08462625000000001,0.07326126098632812,28.756822109222412,,
12400,0.33728996,0.88404477,253.0612244897959,0.08450125,0.07319116592407227,28.798803091049194,,
12500,0.33612102,0.88433874,255.10204081632654,0.08437625,0.07341456413269043,28.826050996780396,,
12600,0.33695918,0.884133,257.14285714285717,0.08425125,0.07313656806945801,28.78721284866333,,
12700,0.3338774,0.8853677,259.18367346938777,0.08412625000000001,0.07324624061584473,28.82118511199951,,
12800,0.33638486,0.8848777,261.2244897959184,0.08400125000000001,0.07319140434265137,28.800825595855713,,
12900,0.33473128,0.8852011,263.265306122449,0.08387625,0.07340502738952637,28.782095670700073,,
13000,0.33409172,0.8852011,265.3061224489796,0.08375125,0.07350945472717285,31.73291254043579,0.3573752,0.8746
13100,0.33505803,0.88432896,267.3469387755102,0.08362625000000001,0.07349681854248047,28.785448789596558,,
13200,0.33775142,0.88257486,269.38775510204084,0.08350125,0.07330536842346191,28.807293176651,,
13300,0.33382276,0.88566166,271.42857142857144,0.08337625,0.0733950138092041,28.79766273498535,,
13400,0.33550608,0.88390756,273.46938775510205,0.08325125,0.07333850860595703,28.80593991279602,,
13500,0.33563113,0.88444656,275.51020408163265,0.08312625000000001,0.07350826263427734,28.781391143798828,,
13600,0.33382285,0.8853285,277.55102040816325,0.08300125000000001,0.07350277900695801,28.8068425655365,,
13700,0.3344277,0.8851227,279.59183673469386,0.08287625000000001,0.07457709312438965,28.806652545928955,,
13800,0.33793935,0.8832216,281.6326530612245,0.08275125,0.07359600067138672,28.79304814338684,,
13900,0.33340368,0.88585764,283.6734693877551,0.08262625000000001,0.07365942001342773,28.800410270690918,,
14000,0.33490762,0.88474053,285.7142857142857,0.08250125000000001,0.0733175277709961,31.72316265106201,0.35813442,0.8748
14100,0.33513474,0.88457394,287.7551020408163,0.08237625,0.07327842712402344,28.78729772567749,,
14200,0.33319435,0.8851129,289.7959183673469,0.08225125,0.07342243194580078,28.803574800491333,,
14300,0.3348171,0.88555384,291.83673469387753,0.08212625000000001,0.07348132133483887,28.801593542099,,
14400,0.33477986,0.88457394,293.8775510204082,0.08200125000000001,0.0736396312713623,28.793293237686157,,
14500,0.33457494,0.88525987,295.9183673469388,0.08187625000000001,0.07394146919250488,28.806212425231934,,
14600,0.33329025,0.88557345,297.9591836734694,0.08175125,0.0746002197265625,28.805105447769165,,
14700,0.3341383,0.88572913,300.0,0.08162625000000001,0.07327675819396973,28.731680393218994,,
14800,0.3338805,0.88550484,302.0408163265306,0.08150125000000001,0.0735166072845459,28.800446033477783,,
14900,0.3329333,0.8848777,304.0816326530612,0.08137625,0.07322168350219727,28.77725338935852,,
