t,train_loss,train_acc,train_epoch,lr,data_time,it_time,test_loss,test_acc
100,44762.44140625,0.49510034918785095,2.0408163265306123,0.09987625,0.33687496185302734,26.80918836593628,,
200,45677.80078125,0.4953453242778778,4.081632653061225,0.09975125000000001,0.07940292358398438,23.633223056793213,,
300,42590.89453125,0.490475058555603,6.122448979591836,0.09962625000000001,0.07853078842163086,23.487912893295288,,
400,44243.2265625,0.48683953285217285,8.16326530612245,0.09950125,0.07727384567260742,23.48615789413452,,
500,45058.46875,0.4924643337726593,10.204081632653061,0.09937625,0.07820391654968262,23.49276566505432,,
600,44401.66015625,0.4938264489173889,12.244897959183673,0.09925125000000001,0.07855463027954102,23.489983320236206,,
700,43803.296875,0.4971190094947815,14.285714285714286,0.09912625000000001,0.07827997207641602,23.4944851398468,,
800,42871.34375,0.497050404548645,16.3265306122449,0.09900125,0.07800674438476562,23.493576526641846,,
900,46762.5546875,0.4907102584838867,18.367346938775512,0.09887625,0.07842636108398438,23.496158361434937,,
1000,41746.49609375,0.4914647936820984,20.408163265306122,0.09875125000000001,0.0786902904510498,27.17588520050049,30312.35546875,0.5620999932289124
1100,47295.64453125,0.49490436911582947,22.448979591836736,0.09862625000000001,0.07898902893066406,23.513918161392212,,
1200,42277.921875,0.49381664395332336,24.489795918367346,0.09850125,0.07826685905456543,23.515599489212036,,
1300,45954.8359375,0.4878586530685425,26.53061224489796,0.09837625,0.07768106460571289,23.51096510887146,,
1400,48411.58984375,0.4950513541698456,28.571428571428573,0.09825125000000001,0.07899665832519531,23.5236337184906,,
1500,42271.9296875,0.4930228888988495,30.612244897959183,0.09812625000000001,0.07837605476379395,23.52478814125061,,
1600,41707.546875,0.4904554784297943,32.6530612244898,0.09800125,0.0790712833404541,23.527028560638428,,
1700,39371.54296875,0.4947867691516876,34.69387755102041,0.09787625,0.07876420021057129,23.53947138786316,,
1800,39390.90625,0.49213114380836487,36.734693877551024,0.09775125000000001,0.07829928398132324,23.541264533996582,,
1900,42953.6640625,0.4924055337905884,38.775510204081634,0.09762625000000001,0.07856535911560059,23.543168306350708,,
2000,39031.56640625,0.49642324447631836,40.816326530612244,0.09750125,0.0788421630859375,25.975841283798218,46649.4609375,0.5016000270843506
2100,37329.78125,0.4946005940437317,42.857142857142854,0.09737625,0.07894253730773926,23.536572694778442,,
2200,42268.42578125,0.49386563897132874,44.89795918367347,0.09725125000000001,0.07927131652832031,23.554255962371826,,
2300,39839.79296875,0.4930816888809204,46.93877551020408,0.09712625000000001,0.08044576644897461,23.54297423362732,,
2400,43015.63671875,0.4931698739528656,48.97959183673469,0.09700125,0.07880425453186035,23.516144514083862,,
2500,41082.203125,0.4937274158000946,51.02040816326531,0.09687625,0.0780947208404541,23.46994948387146,,
2600,47088.1484375,0.49256232380867004,53.06122448979592,0.09675125000000001,0.07912254333496094,23.509854316711426,,
2700,43338.23046875,0.49301308393478394,55.10204081632653,0.09662625000000001,0.07884573936462402,23.615168809890747,,
2800,40302.26953125,0.49200376868247986,57.142857142857146,0.09650125000000001,0.0774085521697998,23.412898063659668,,
2900,43638.87890625,0.49262112379074097,59.183673469387756,0.09637625,0.0775148868560791,23.39396095275879,,
3000,41385.92578125,0.4946593642234802,61.224489795918366,0.09625125000000001,0.07771039009094238,25.812776565551758,55252.625,0.4343000054359436
3100,43044.1015625,0.493297278881073,63.265306122448976,0.09612625000000001,0.07919573783874512,23.393348217010498,,
3200,44524.171875,0.4944731891155243,65.3061224489796,0.09600125000000001,0.07733368873596191,23.40830421447754,,
3300,41473.87109375,0.49386563897132874,67.34693877551021,0.09587625,0.0777738094329834,23.417292594909668,,
3400,42557.4296875,0.4974325895309448,69.38775510204081,0.09575125000000001,0.07704854011535645,23.420922994613647,,
3500,42387.2265625,0.4963448643684387,71.42857142857143,0.09562625000000001,0.07755780220031738,23.422106504440308,,
3600,43193.51171875,0.48248863220214844,73.46938775510205,0.09550125000000001,0.07860374450683594,23.420034408569336,,
3700,47649.30078125,0.49520814418792725,75.51020408163265,0.09537625,0.07789826393127441,23.42593216896057,,
3800,43469.37109375,0.49702101945877075,77.55102040816327,0.09525125000000001,0.07767224311828613,23.425341606140137,,
3900,39963.37109375,0.48993611335754395,79.59183673469387,0.09512625000000001,0.07794380187988281,23.423794507980347,,
4000,44337.6796875,0.49285629391670227,81.63265306122449,0.09500125000000001,0.07912826538085938,25.836294651031494,31082.947265625,0.5734000205993652
4100,47228.9453125,0.4921409487724304,83.6734693877551,0.09487625,0.07812261581420898,23.429973363876343,,
4200,39611.60546875,0.4962664544582367,85.71428571428571,0.09475125000000001,0.07774138450622559,23.429919719696045,,
4300,42986.984375,0.4874470829963684,87.75510204081633,0.09462625000000001,0.07786750793457031,23.43419051170349,,
4400,38887.2890625,0.4997844099998474,89.79591836734694,0.09450125000000001,0.07832098007202148,23.42806053161621,,
4500,42384.11328125,0.4911218285560608,91.83673469387755,0.09437625,0.07831954956054688,23.428672552108765,,
4600,43547.24609375,0.49256232380867004,93.87755102040816,0.09425125000000001,0.07842063903808594,23.428592920303345,,
4700,41499.17578125,0.49945124983787537,95.91836734693878,0.09412625000000001,0.07863378524780273,23.430288791656494,,
4800,42004.171875,0.4893285632133484,97.95918367346938,0.09400125000000001,0.07986998558044434,23.431103706359863,,
4900,40927.96484375,0.491538405418396,100.0,0.09387625,0.07909679412841797,23.39614748954773,,
5000,41874.55078125,0.49200376868247986,102.04081632653062,0.09375125000000001,0.07891225814819336,25.846911191940308,57626.6015625,0.5415999889373779
5100,46588.07421875,0.4973541796207428,104.08163265306122,0.09362625000000001,0.07878661155700684,23.427642822265625,,
5200,43536.7265625,0.48993611335754395,106.12244897959184,0.09350125000000001,0.07765030860900879,23.430898904800415,,
5300,42592.69921875,0.49176856875419617,108.16326530612245,0.09337625000000001,0.07889342308044434,23.432117700576782,,
5400,41183.12109375,0.49578630924224854,110.20408163265306,0.09325125000000001,0.0776815414428711,23.43235158920288,,
5500,41583.97265625,0.4951297342777252,112.24489795918367,0.09312625000000001,0.07816267013549805,23.42627263069153,,
5600,41972.6484375,0.4937872290611267,114.28571428571429,0.09300125000000001,0.07796907424926758,23.4319908618927,,
5700,42435.90625,0.49866729974746704,116.3265306122449,0.09287625000000001,0.07842493057250977,23.43237614631653,,
5800,40633.0703125,0.4910336434841156,118.36734693877551,0.09275125000000001,0.07782483100891113,23.432834148406982,,
5900,41564.87109375,0.49524733424186707,120.40816326530613,0.09262625000000001,0.07794618606567383,23.431569576263428,,
6000,41421.52734375,0.49225854873657227,122.44897959183673,0.09250125000000001,0.07980895042419434,25.839932203292847,44575.2421875,0.5033000111579895
6100,41516.82421875,0.494365394115448,124.48979591836735,0.09237625000000001,0.0789942741394043,23.42822003364563,,
6200,39606.1484375,0.48592817783355713,126.53061224489795,0.09225125,0.07890677452087402,23.42908000946045,,
6300,37136.05078125,0.4956490993499756,128.57142857142858,0.09212625,0.07861328125,23.426158905029297,,
6400,41767.7578125,0.49033787846565247,130.6122448979592,0.09200125,0.07891154289245605,23.555731534957886,,
6500,46388.1015625,0.4932776689529419,132.6530612244898,0.09187625,0.07802581787109375,23.486347913742065,,
6600,41848.26171875,0.4915432035923004,134.69387755102042,0.09175125,0.07880902290344238,23.42958092689514,,
6700,42828.11328125,0.49508073925971985,136.73469387755102,0.09162625,0.07794356346130371,23.42956018447876,,
6800,43945.37109375,0.4921899437904358,138.77551020408163,0.09150125,0.07897353172302246,23.425176858901978,,
6900,43190.76171875,0.4921213686466217,140.81632653061226,0.09137625,0.07991480827331543,23.426382541656494,,
7000,40746.015625,0.4978637397289276,142.85714285714286,0.09125125,0.0794076919555664,25.841779708862305,42102.60546875,0.510699987411499
7100,40533.5234375,0.49221935868263245,144.89795918367346,0.09112625,0.07723331451416016,23.425864934921265,,
7200,44575.0859375,0.4932580888271332,146.9387755102041,0.09100125,0.08087730407714844,23.42622709274292,,
7300,40657.09375,0.49712881445884705,148.9795918367347,0.09087625,0.07912564277648926,23.423142671585083,,
7400,38640.92578125,0.49198994040489197,151.0204081632653,0.09075125,0.07822465896606445,23.385106563568115,,
7500,41597.49609375,0.49198415875434875,153.0612244897959,0.09062625,0.07811832427978516,23.420477151870728,,
7600,41526.14453125,0.490945428609848,155.10204081632654,0.09050125,0.07820653915405273,23.422909259796143,,
7700,38261.12890625,0.4934050738811493,157.14285714285714,0.09037625,0.07840561866760254,23.42527723312378,,
7800,38651.23828125,0.4985300898551941,159.18367346938774,0.09025125,0.07791447639465332,23.4293692111969,,
7900,39848.1796875,0.4916117787361145,161.22448979591837,0.09012625,0.07788777351379395,23.42860245704651,,
8000,40752.859375,0.4898969233036041,163.26530612244898,0.09000125,0.07944035530090332,25.83466410636902,60810.2734375,0.46880000829696655
8100,41358.49609375,0.4975011646747589,165.30612244897958,0.08987625,0.07919669151306152,23.42941904067993,,
8200,43196.67578125,0.49316006898880005,167.3469387755102,0.08975125,0.07836556434631348,23.424622774124146,,
8300,39240.03515625,0.48745688796043396,169.3877551020408,0.08962625,0.07795977592468262,23.42526888847351,,
8400,43361.1015625,0.49584507942199707,171.42857142857142,0.08950125,0.08036613464355469,23.432486295700073,,
8500,40647.46875,0.4931306838989258,173.46938775510205,0.08937625,0.07833194732666016,23.429960250854492,,
8600,38710.51953125,0.49281710386276245,175.51020408163265,0.08925125,0.07837629318237305,23.428136825561523,,
8700,39995.5234375,0.49268972873687744,177.55102040816325,0.08912625,0.07736682891845703,23.43387460708618,,
8800,39943.6328125,0.489798903465271,179.59183673469389,0.08900125,0.07974100112915039,23.521491289138794,,
8900,40437.8203125,0.49384602904319763,181.6326530612245,0.08887625,0.07846403121948242,23.46105122566223,,
9000,41356.62109375,0.4944535791873932,183.6734693877551,0.08875125,0.07889389991760254,25.847715377807617,35762.11328125,0.5277000069618225
9100,37943.85546875,0.4965800344944,185.71428571428572,0.08862625,0.07985758781433105,23.42967438697815,,
9200,39214.0390625,0.49036726355552673,187.75510204081633,0.08850125,0.07844161987304688,23.429059505462646,,
9300,39210.41015625,0.49415960907936096,189.79591836734693,0.08837625,0.07868289947509766,23.429280519485474,,
9400,41173.55078125,0.490347683429718,191.83673469387756,0.08825125,0.07925295829772949,23.430206775665283,,
9500,39632.25390625,0.49683481454849243,193.87755102040816,0.08812625000000002,0.07928252220153809,23.430378437042236,,
9600,40126.90625,0.49569809436798096,195.91836734693877,0.08800125,0.07877349853515625,23.428682327270508,,
9700,38100.421875,0.4948063790798187,197.9591836734694,0.08787625,0.07900214195251465,23.426244974136353,,
9800,39714.7890625,0.4907432794570923,200.0,0.08775125,0.07886767387390137,23.391733169555664,,
9900,37974.47265625,0.49356186389923096,202.0408163265306,0.08762625,0.07797122001647949,23.4274845123291,,
10000,37756.38671875,0.4974423944950104,204.08163265306123,0.08750125,0.07813239097595215,25.849091053009033,52590.75,0.5001999735832214
10100,38842.97265625,0.49683481454849243,206.12244897959184,0.08737625,0.07859277725219727,23.432158946990967,,
10200,37668.40234375,0.4899263083934784,208.16326530612244,0.08725125,0.07824182510375977,23.43248987197876,,
10300,39267.6640625,0.4924251437187195,210.20408163265307,0.08712625000000002,0.07816243171691895,23.432180643081665,,
10400,39730.45703125,0.4947965741157532,212.24489795918367,0.08700125,0.07820725440979004,23.42992901802063,,
10500,38439.96875,0.4926113188266754,214.28571428571428,0.08687625,0.07872128486633301,23.429160594940186,,
10600,39186.12109375,0.49151378870010376,216.3265306122449,0.08675125,0.07845544815063477,23.431007862091064,,
10700,36249.82421875,0.4934736490249634,218.3673469387755,0.08662625,0.07913327217102051,23.4277560710907,,
10800,39421.03125,0.4929347038269043,220.40816326530611,0.08650125,0.07822585105895996,23.42840266227722,,
10900,38933.48828125,0.49486514925956726,222.44897959183675,0.08637625,0.07855844497680664,23.426912546157837,,
11000,43758.6953125,0.4967368245124817,224.48979591836735,0.08625125,0.0798642635345459,25.848844051361084,31600.703125,0.5479999780654907
11100,36139.61328125,0.4919351637363434,226.53061224489795,0.08612625000000002,0.07785630226135254,23.430693864822388,,
11200,37866.953125,0.49218013882637024,228.57142857142858,0.08600125000000002,0.07847833633422852,23.43336820602417,,
11300,35764.6640625,0.4879566431045532,230.6122448979592,0.08587625,0.07890462875366211,23.43328332901001,,
11400,37212.55859375,0.4944731891155243,232.6530612244898,0.08575125,0.07829689979553223,23.429577827453613,,
11500,35819.80078125,0.49435558915138245,234.69387755102042,0.08562625000000001,0.07789087295532227,23.427789211273193,,
11600,37960.18359375,0.49149420857429504,236.73469387755102,0.08550125,0.07842183113098145,23.430235147476196,,
11700,38664.0859375,0.49454179406166077,238.77551020408163,0.08537625,0.07888913154602051,23.425910711288452,,
11800,36280.2265625,0.49006348848342896,240.81632653061226,0.08525125,0.07815909385681152,23.42740297317505,,
11900,40403.5,0.4911414384841919,242.85714285714286,0.08512625000000001,0.07909631729125977,23.426470518112183,,
12000,35613.30078125,0.49881428480148315,244.89795918367346,0.08500125000000001,0.0787346363067627,25.85218358039856,37713.72265625,0.38670000433921814
12100,35941.11328125,0.490141898393631,246.9387755102041,0.08487625,0.08042335510253906,23.432751178741455,,
12200,36731.80078125,0.4910140335559845,248.9795918367347,0.08475125,0.07910418510437012,23.43146252632141,,
12300,39085.44140625,0.4955434203147888,251.0204081632653,0.08462625000000001,0.0800783634185791,23.38868474960327,,
12400,36552.765625,0.49080824851989746,253.0612244897959,0.08450125,0.07866096496582031,23.431076288223267,,
12500,33583.40625,0.49085724353790283,255.10204081632654,0.08437625,0.07896780967712402,23.435407400131226,,
12600,41410.32421875,0.49209195375442505,257.14285714285717,0.08425125,0.0793921947479248,23.434077262878418,,
12700,39174.32421875,0.4902398884296417,259.18367346938777,0.08412625000000001,0.07827353477478027,23.429466724395752,,
12800,35942.26953125,0.4928857088088989,261.2244897959184,0.08400125000000001,0.07814908027648926,23.43149495124817,,
12900,36178.00390625,0.4945809841156006,263.265306122449,0.08387625,0.07753157615661621,23.43010115623474,,
13000,37450.75390625,0.4932090640068054,265.3061224489796,0.08375125,0.07847857475280762,25.845231771469116,30844.615234375,0.5101000070571899
13100,37977.140625,0.4951493442058563,267.3469387755102,0.08362625000000001,0.07865118980407715,23.43139338493347,,
13200,35919.7890625,0.4919351637363434,269.38775510204084,0.08350125,0.07871246337890625,23.43080186843872,,
13300,35715.9765625,0.4928072988986969,271.42857142857144,0.08337625,0.07924962043762207,23.436999082565308,,
13400,33973.09375,0.49232715368270874,273.46938775510205,0.08325125,0.0790712833404541,23.431535243988037,,
13500,37495.5,0.4934932589530945,275.51020408163265,0.08312625000000001,0.08027076721191406,23.431187629699707,,
13600,36910.7109375,0.4941987991333008,277.55102040816325,0.08300125000000001,0.0784461498260498,23.43022918701172,,
13700,33640.2734375,0.4939146339893341,279.59183673469386,0.08287625000000001,0.07879996299743652,23.431585788726807,,
13800,40367.15234375,0.49207234382629395,281.6326530612245,0.08275125,0.07935237884521484,23.43252158164978,,
13900,36472.4765625,0.48912277817726135,283.6734693877551,0.08262625000000001,0.07898640632629395,23.42683720588684,,
14000,35216.8359375,0.49698179960250854,285.7142857142857,0.08250125000000001,0.07779979705810547,25.854679107666016,37510.41015625,0.49869999289512634
14100,37525.984375,0.49428701400756836,287.7551020408163,0.08237625,0.07813739776611328,23.429421424865723,,
14200,36227.84375,0.4918077886104584,289.7959183673469,0.08225125,0.078094482421875,23.431262254714966,,
14300,37110.390625,0.4938264489173889,291.83673469387753,0.08212625000000001,0.07953476905822754,23.428390502929688,,
14400,39604.9453125,0.49303269386291504,293.8775510204082,0.08200125000000001,0.07896971702575684,23.433045148849487,,
14500,37086.234375,0.49328747391700745,295.9183673469388,0.08187625000000001,0.0792992115020752,23.428466081619263,,
14600,33996.515625,0.4951983392238617,297.9591836734694,0.08175125,0.07986879348754883,23.43575167655945,,
14700,33953.4921875,0.4933347702026367,300.0,0.08162625000000001,0.0803987979888916,23.39192295074463,,
14800,38719.18359375,0.4943065941333771,302.0408163265306,0.08150125000000001,0.0798957347869873,23.430766105651855,,
14900,36555.0390625,0.49134722352027893,304.0816326530612,0.08137625,0.07967925071716309,23.431968212127686,,
15000,36638.41796875,0.4966486394405365,306.1224489795918,0.08125125,0.07850050926208496,25.846886157989502,28950.494140625,0.4584999978542328
15100,37581.8203125,0.4927387237548828,308.16326530612247,0.08112625000000001,0.07953882217407227,23.43081760406494,,
15200,36806.7734375,0.48901498317718506,310.2040816326531,0.08100125000000001,0.07832455635070801,23.43531584739685,,
15300,35242.7109375,0.4955413043498993,312.2448979591837,0.08087625000000001,0.07889342308044434,23.427326917648315,,
15400,37082.78125,0.489671528339386,314.2857142857143,0.08075125,0.07935452461242676,23.431915760040283,,
15500,35675.015625,0.4970700144767761,316.3265306122449,0.08062625000000001,0.0789799690246582,23.428367137908936,,
15600,32772.44140625,0.4928857088088989,318.3673469387755,0.08050125000000001,0.08021879196166992,23.428823471069336,,
15700,34846.5703125,0.48991650342941284,320.40816326530614,0.08037625,0.07917070388793945,23.429699420928955,,
15800,34779.71484375,0.49435558915138245,322.44897959183675,0.08025125,0.0793752670288086,23.43288564682007,,
15900,36523.74609375,0.5018031001091003,324.48979591836735,0.08012625000000001,0.07972455024719238,23.432333946228027,,
16000,33193.671875,0.4920821487903595,326.53061224489795,0.08000125000000001,0.07931232452392578,25.840402126312256,30536.865234375,0.4205000102519989
16100,36327.13671875,0.4928072988986969,328.57142857142856,0.07987625000000001,0.07938289642333984,23.433854818344116,,
16200,37136.7578125,0.4938362240791321,330.61224489795916,0.07975125000000001,0.07943439483642578,23.427016496658325,,
16300,36046.9921875,0.49117082357406616,332.6530612244898,0.07962625000000001,0.08067584037780762,23.43152928352356,,
16400,37208.94921875,0.4929935038089752,334.6938775510204,0.07950125000000001,0.0790259838104248,23.4343900680542,,
16500,32262.4296875,0.4902888834476471,336.734693877551,0.07937625000000001,0.07989883422851562,23.426618814468384,,
16600,36213.49609375,0.49213114380836487,338.7755102040816,0.07925125,0.08007144927978516,23.43008255958557,,
16700,34902.53125,0.49015170335769653,340.81632653061223,0.07912625000000001,0.07855463027954102,23.437632083892822,,
16800,36225.0390625,0.4954531192779541,342.85714285714283,0.07900125000000001,0.07982230186462402,23.437007665634155,,
16900,34411.7734375,0.4931698739528656,344.8979591836735,0.07887625000000001,0.07978129386901855,23.42992377281189,,
17000,36136.015625,0.4922977387905121,346.9387755102041,0.07875125000000001,0.08077740669250488,25.845325469970703,37724.73046875,0.5699999928474426
17100,33521.44140625,0.4967760145664215,348.9795918367347,0.07862625000000001,0.08052539825439453,23.432219982147217,,
17200,33983.99609375,0.4930599331855774,351.0204081632653,0.07850125000000001,0.07921767234802246,23.397589683532715,,
17300,34199.12109375,0.4984908998012543,353.0612244897959,0.07837625000000001,0.0791923999786377,23.438021183013916,,
17400,33847.43359375,0.4894951283931732,355.1020408163265,0.07825125,0.07867026329040527,23.43522071838379,,
17500,34657.0546875,0.49433600902557373,357.14285714285717,0.07812625000000001,0.07883262634277344,23.437328577041626,,
17600,33569.78515625,0.49455156922340393,359.18367346938777,0.07800125000000001,0.07967853546142578,23.433502674102783,,
17700,35139.859375,0.4933168590068817,361.2244897959184,0.07787625000000001,0.07966995239257812,23.430230617523193,,
17800,34442.125,0.4897499084472656,363.265306122449,0.07775125000000001,0.08003807067871094,23.43839144706726,,
17900,32761.9375,0.4986966848373413,365.3061224489796,0.07762625000000001,0.07843732833862305,23.43533945083618,,
18000,34529.7109375,0.49506115913391113,367.3469387755102,0.07750125000000001,0.07955598831176758,25.844854593276978,28924.0,0.5012000203132629
18100,34282.4140625,0.4907788634300232,369.38775510204084,0.07737625000000001,0.07930350303649902,23.435359954833984,,
18200,33517.109375,0.4980107545852661,371.42857142857144,0.07725125,0.07929873466491699,23.43598961830139,,
18300,34133.640625,0.4895441234111786,373.46938775510205,0.07712625000000001,0.07799386978149414,23.435027599334717,,
18400,37066.80078125,0.49401262402534485,375.51020408163265,0.07700125000000001,0.07889556884765625,23.439308881759644,,
18500,34082.0859375,0.49602147936820984,377.55102040816325,0.07687625000000001,0.07871127128601074,23.43143081665039,,
18600,36047.56640625,0.4911806285381317,379.59183673469386,0.07675125000000001,0.07873129844665527,23.432358264923096,,
18700,36504.078125,0.4930228888988495,381.6326530612245,0.07662625,0.07917094230651855,23.438976526260376,,
18800,34159.02734375,0.4928660988807678,383.6734693877551,0.07650125,0.07870316505432129,23.43661642074585,,
18900,32764.310546875,0.4958842992782593,385.7142857142857,0.07637625,0.07934284210205078,23.434741497039795,,
19000,34135.13671875,0.49176856875419617,387.7551020408163,0.07625125,0.07897353172302246,25.852089643478394,32880.43359375,0.5489000082015991
19100,31749.98828125,0.49420860409736633,389.7959183673469,0.07612625,0.07993292808532715,23.43306016921997,,
19200,32196.107421875,0.49375784397125244,391.83673469387753,0.07600125,0.07883691787719727,23.431100368499756,,
19300,35686.4609375,0.4938362240791321,393.8775510204082,0.07587625,0.07879877090454102,23.428537130355835,,
19400,33919.11328125,0.4898969233036041,395.9183673469388,0.07575125,0.0802316665649414,23.430310249328613,,
19500,35828.09765625,0.49413999915122986,397.9591836734694,0.07562625,0.08029294013977051,23.476490259170532,,
19600,33758.59765625,0.4924415051937103,400.0,0.07550125,0.08065485954284668,23.389547109603882,,
19700,34822.25390625,0.49330708384513855,402.0408163265306,0.07537625,0.07865333557128906,23.432474374771118,,
19800,33567.3359375,0.4915725886821747,404.0816326530612,0.07525125,0.0786747932434082,23.43207049369812,,
19900,35030.421875,0.4961978793144226,406.1224489795918,0.07512625,0.07927107810974121,23.428959131240845,,
20000,30832.078125,0.49365004897117615,408.16326530612247,0.07500125,0.07924795150756836,25.842745065689087,40743.94140625,0.43939998745918274
20100,34557.50390625,0.49170976877212524,410.2040816326531,0.07487625,0.07862257957458496,23.42631220817566,,
20200,32966.2734375,0.4930228888988495,412.2448979591837,0.07475125,0.07883858680725098,23.428955793380737,,
20300,32664.0703125,0.49294450879096985,414.2857142857143,0.07462625,0.07887101173400879,23.42874503135681,,
20400,32922.0234375,0.49337565898895264,416.3265306122449,0.07450125,0.07845664024353027,23.431038856506348,,
20500,34338.9296875,0.49070045351982117,418.3673469387755,0.07437625,0.07882428169250488,23.42154026031494,,
20600,34038.109375,0.49267011880874634,420.40816326530614,0.07425125,0.0791020393371582,23.429327249526978,,
20700,36130.02734375,0.49339526891708374,422.44897959183675,0.07412624999999999,0.07880330085754395,23.432960033416748,,
20800,32780.30859375,0.49397343397140503,424.48979591836735,0.07400125,0.0794990062713623,23.43058729171753,,
20900,29530.15234375,0.49211156368255615,426.53061224489795,0.07387625,0.0794987678527832,23.429966688156128,,
21000,32667.740234375,0.4951983392238617,428.57142857142856,0.07375125,0.07841038703918457,25.85440969467163,42540.1484375,0.4537999927997589
21100,32012.466796875,0.4896911382675171,430.61224489795916,0.07362625,0.07990264892578125,23.432929277420044,,
21200,33807.609375,0.4898969233036041,432.6530612244898,0.07350125,0.07803821563720703,23.432899475097656,,
21300,34054.48828125,0.4930228888988495,434.6938775510204,0.07337625,0.07838606834411621,23.43503713607788,,
21400,32243.29296875,0.49055346846580505,436.734693877551,0.07325125,0.07882881164550781,23.427969217300415,,
21500,32202.48046875,0.4929935038089752,438.7755102040816,0.07312624999999999,0.07836246490478516,23.425318956375122,,
21600,32754.955078125,0.492954283952713,440.81632653061223,0.07300125,0.07813024520874023,23.428351640701294,,
21700,31942.078125,0.49243491888046265,442.85714285714283,0.07287625,0.07863736152648926,23.426584482192993,,
21800,33878.1328125,0.4951689541339874,444.8979591836735,0.07275125,0.07857632637023926,23.429283142089844,,
21900,34030.6640625,0.4897107183933258,446.9387755102041,0.07262625,0.08020758628845215,23.430296182632446,,
22000,30380.091796875,0.49189597368240356,448.9795918367347,0.07250125,0.07862472534179688,25.854652643203735,23247.51171875,0.534500002861023
22100,31895.52734375,0.48996779322624207,451.0204081632653,0.07237625,0.07869553565979004,23.389633655548096,,
22200,31459.03515625,0.49370884895324707,453.0612244897959,0.07225125,0.07837557792663574,23.437407970428467,,
22300,34031.703125,0.49091604351997375,455.1020408163265,0.07212624999999999,0.0799868106842041,23.432084798812866,,
22400,29699.01953125,0.49714839458465576,457.14285714285717,0.07200125,0.07910704612731934,23.430608987808228,,
22500,32187.443359375,0.4941890239715576,459.18367346938777,0.07187625,0.07830643653869629,23.433351516723633,,
22600,32066.318359375,0.49169018864631653,461.2244897959184,0.07175125,0.07884979248046875,23.429933071136475,,
22700,33388.046875,0.4898969233036041,463.265306122449,0.07162625,0.07909393310546875,23.43386149406433,,
22800,35308.25,0.49356186389923096,465.3061224489796,0.07150125,0.0792701244354248,23.432291984558105,,
22900,30650.025390625,0.49768736958503723,467.3469387755102,0.07137625000000002,0.07993817329406738,23.427706480026245,,
23000,31965.685546875,0.4884074032306671,469.38775510204084,0.07125125,0.07870197296142578,25.84860610961914,35656.49609375,0.4284999966621399
23100,31992.587890625,0.48984792828559875,471.42857142857144,0.07112625,0.0788419246673584,23.430898427963257,,
23200,32143.580078125,0.4934932589530945,473.46938775510205,0.07100125,0.07834696769714355,23.437062978744507,,
23300,31596.447265625,0.4998040199279785,475.51020408163265,0.07087625,0.07870316505432129,23.43680191040039,,
23400,30267.19921875,0.49559029936790466,477.55102040816325,0.07075125,0.07820820808410645,23.434709072113037,,
23500,31129.748046875,0.4891815483570099,479.59183673469386,0.07062625,0.07820343971252441,23.428630590438843,,
23600,30560.57421875,0.4927191138267517,481.6326530612245,0.07050125,0.07918643951416016,23.42895197868347,,
23700,31784.966796875,0.49225854873657227,483.6734693877551,0.07037625000000002,0.0780494213104248,23.43263077735901,,
23800,30450.369140625,0.4961390793323517,485.7142857142857,0.07025125,0.07951521873474121,23.430479288101196,,
23900,30087.876953125,0.49437519907951355,487.7551020408163,0.07012625,0.07927584648132324,23.43323254585266,,
24000,33367.65234375,0.49692302942276,489.7959183673469,0.07000125,0.07955002784729004,25.851134061813354,30359.90234375,0.48919999599456787
24100,31355.80078125,0.4965212345123291,491.83673469387753,0.06987625,0.07904171943664551,23.43207859992981,,
