t,train_loss,train_contrast_acc,train_epoch,lr,data_time,it_time,test_loss,test_contrast_acc
48,5.3566623,0.028483072,0.12307692307692308,0.39916839916839947,2.07869815826416,15.794993162155151,,
96,5.011429,0.05965169,0.24615384615384617,0.7983367983367989,0.014520406723022461,13.384755611419678,,
144,4.842507,0.108317055,0.36923076923076925,1.1975051975051982,0.009984731674194336,11.937050104141235,,
192,4.741455,0.14363606,0.49230769230769234,1.596673596673597,0.011098861694335938,12.078280925750732,,
240,4.693149,0.16170247,0.6153846153846154,1.9958419958419957,0.010253429412841797,11.93808650970459,,
288,4.625796,0.1866862,0.7384615384615385,2.395010395010394,0.012356281280517578,12.88747501373291,,
336,4.610799,0.1883138,0.8615384615384616,2.794178794178791,0.018352031707763672,14.019005060195923,,
384,4.584043,0.19270833,0.9846153846153847,3.193347193347186,0.010531187057495117,11.963209867477417,,
432,4.57151,0.20833333,1.1076923076923078,3.592515592515585,0.011364459991455078,11.94619083404541,,
480,4.5338416,0.22070312,1.2307692307692308,3.991683991683983,0.010013818740844727,11.93845510482788,,
528,4.52234,0.23632812,1.353846153846154,3.999990251223124,0.010149240493774414,11.952045917510986,,
576,4.5008583,0.25105795,1.476923076923077,3.999960364937295,0.009989500045776367,11.947736740112305,,
624,4.4651933,0.27018228,1.6,3.9999103390728017,0.01009368896484375,11.948649644851685,,
672,4.463292,0.2735189,1.7230769230769232,3.9998401741334053,0.009993553161621094,11.95081353187561,,
720,4.459272,0.2693685,1.8461538461538463,3.999749870825665,0.010850191116333008,11.947677850723267,,
768,4.4450126,0.28686523,1.9692307692307693,3.999639430058933,0.010049104690551758,11.946185827255249,,
816,4.439608,0.2955729,2.0923076923076924,3.9995088529453495,0.0114898681640625,11.950142860412598,,
864,4.418527,0.30501303,2.2153846153846155,3.9993581407998215,0.009991884231567383,11.948731422424316,,
912,4.4120884,0.31022134,2.3384615384615386,3.9991872951400196,0.01006770133972168,11.949081659317017,,
960,4.430384,0.29541016,2.4615384615384617,3.998996317686358,0.010150671005249023,11.943498849868774,,
1008,4.411,0.3186849,2.5846153846153848,3.9987852103619805,0.01009988784790039,11.94276738166809,,
1056,4.403383,0.3190918,2.707692307692308,3.998553975292731,0.010010957717895508,11.949960470199585,,
1104,4.381073,0.33072916,2.830769230769231,3.9983026148071463,0.010197162628173828,11.953396320343018,,
1152,4.388421,0.33577475,2.953846153846154,3.9980311314364214,0.014366865158081055,13.08559799194336,,
1200,4.375306,0.33422852,3.076923076923077,3.997739527914395,0.011442422866821289,11.940185785293579,,
1248,4.373309,0.33626303,3.2,3.997427807177509,0.014178752899169922,12.580285787582397,,
1296,4.3642344,0.3585612,3.3230769230769233,3.997095972364785,0.016748905181884766,13.073389053344727,,
1344,4.3769507,0.3395996,3.4461538461538463,3.9967440268178,0.009923219680786133,11.935389995574951,,
1392,4.3649735,0.3623047,3.5692307692307694,3.9963719740806405,0.01005697250366211,11.942757368087769,,
1440,4.350455,0.37320963,3.6923076923076925,3.9959798178998738,0.010272741317749023,11.934824466705322,,
1488,4.3638463,0.36572266,3.8153846153846156,3.9955675622245073,0.010669708251953125,11.93175482749939,,
1536,4.34506,0.37849936,3.9384615384615387,3.9951352112059504,0.010113239288330078,11.934023141860962,,
1584,4.3449116,0.38720703,4.061538461538461,3.9946827691979734,0.011558294296264648,11.948675870895386,,
1632,4.3461604,0.3737793,4.184615384615385,3.994210240756665,0.009976863861083984,11.936651229858398,,
1680,4.350557,0.38208008,4.3076923076923075,3.9937176306403788,0.010474443435668945,11.941371440887451,,
1728,4.3345885,0.3972982,4.430769230769231,3.993204943809693,0.010508537292480469,11.928797483444214,,
1776,4.341488,0.38085938,4.553846153846154,3.9926721854273617,0.010006189346313477,11.932259321212769,,
1824,4.3336053,0.38256836,4.676923076923077,3.992119360858251,0.010016441345214844,11.940877914428711,,
1872,4.3211083,0.39363608,4.8,3.991546475669301,0.009961843490600586,11.929990291595459,,
1920,4.319725,0.4054362,4.923076923076923,3.9909535356294583,0.010185003280639648,11.93840479850769,,
1968,4.331715,0.39648438,5.046153846153846,3.9903405467096245,0.011397123336791992,11.94168734550476,,
2016,4.3058467,0.41422525,5.1692307692307695,3.9897075150825905,0.009930133819580078,11.933558225631714,,
2064,4.3136744,0.41878256,5.292307692307692,3.9890544471229767,0.010112285614013672,11.93063235282898,,
2112,4.3063736,0.41349283,5.415384615384616,3.988381349407167,0.009855270385742188,11.931615352630615,,
2160,4.3003163,0.4297689,5.538461538461538,3.9876882287132513,0.009902477264404297,11.926874876022339,,
2208,4.3138533,0.4111328,5.661538461538462,3.9869750920209506,0.009961605072021484,11.921505212783813,,
2256,4.3021274,0.41829428,5.7846153846153845,3.986241946511536,0.012646198272705078,12.587999820709229,,
2304,4.300368,0.41975912,5.907692307692308,3.9854887995677806,0.013077735900878906,12.533210277557373,,
2352,4.29371,0.4288737,6.030769230769231,3.984715658773862,0.01160287857055664,11.961673021316528,,
2400,4.3026485,0.42154947,6.153846153846154,3.983922531915304,0.010352611541748047,11.951085090637207,,
2448,4.2905555,0.4333496,6.276923076923077,3.983109426978883,0.01019740104675293,11.953752040863037,,
2496,4.2921557,0.433431,6.4,3.9822763521525566,0.010207176208496094,11.952932119369507,,
2544,4.283911,0.4366862,6.523076923076923,3.981423315825377,0.01003718376159668,11.943670749664307,,
2592,4.2835083,0.44335938,6.6461538461538465,3.9805503265874105,0.009951591491699219,11.957048177719116,,
2640,4.28673,0.43473306,6.769230769230769,3.9796573932296515,0.009997844696044922,11.95217227935791,,
2688,4.28178,0.44303384,6.892307692307693,3.97874452474393,0.009911060333251953,11.938966989517212,,
2736,4.2819314,0.4386393,7.015384615384615,3.977811730322818,0.011628866195678711,11.953404903411865,,
2784,4.279835,0.4465332,7.138461538461539,3.9768590193595466,0.010239362716674805,11.95980191230774,,
2832,4.2710032,0.45760092,7.2615384615384615,3.975886401447905,0.010071516036987305,11.943076610565186,,
2880,4.270596,0.45483398,7.384615384615385,3.974893886382148,0.010134220123291016,11.962202072143555,,
2928,4.2778707,0.44864908,7.507692307692308,3.9738814841568857,0.010155677795410156,11.952101230621338,,
2976,4.2855186,0.45084634,7.630769230769231,3.972849204967002,0.010250091552734375,11.95047640800476,,
3024,4.2829647,0.4572754,7.753846153846154,3.971797059207532,0.010158300399780273,11.95857858657837,,
3072,4.274151,0.45703125,7.876923076923077,3.9707250574735764,0.01032257080078125,11.949187517166138,,
3120,4.2762218,0.45052084,8.0,3.969633210560176,0.011648416519165039,11.954257249832153,,
3168,4.2779202,0.45328775,8.123076923076923,3.968521529462221,0.009978055953979492,11.953538656234741,,
3216,4.2876015,0.43432617,8.246153846153845,3.9673900253743253,0.010081291198730469,11.958298921585083,,
3264,4.27325,0.46557617,8.36923076923077,3.9662387096907237,0.011240482330322266,12.049240350723267,,
3312,4.269959,0.4597168,8.492307692307692,3.965067594005154,0.011698246002197266,11.912987232208252,,
3360,4.2665634,0.45874023,8.615384615384615,3.963876690110735,0.010396480560302734,11.901594400405884,,
3408,4.267925,0.4633789,8.738461538461538,3.96266600999986,0.009908914566040039,11.8940269947052,,
3456,4.270935,0.45694986,8.861538461538462,3.96143556586406,0.010917186737060547,11.900486469268799,,
3504,4.2866435,0.4481608,8.984615384615385,3.9601853700938907,0.010365486145019531,11.896252632141113,,
3552,4.2595143,0.46980795,9.107692307692307,3.958915435278814,0.011241674423217773,11.899500608444214,,
3600,4.260889,0.4633789,9.23076923076923,3.957625774207063,0.00984644889831543,11.896503686904907,,
3648,4.2540116,0.46907553,9.353846153846154,3.9563163998655035,0.009830236434936523,11.894073486328125,,
3696,4.2628036,0.4609375,9.476923076923077,3.9549873254395274,0.009898185729980469,11.896729230880737,,
3744,4.255322,0.4663086,9.6,3.953638564312896,0.010570049285888672,11.894313097000122,,
3792,4.2566185,0.46842447,9.723076923076922,3.9522701300676166,0.009796619415283203,11.901320457458496,,
3840,4.2584968,0.4620768,9.846153846153847,3.95088203648381,0.009799718856811523,11.899373769760132,,
3888,4.263676,0.46297202,9.96923076923077,3.9494742975395627,0.009915590286254883,11.89067554473877,,
3936,4.254991,0.46492514,10.092307692307692,3.94804692741079,0.011259317398071289,11.898963212966919,,
3984,4.2517414,0.46264648,10.215384615384615,3.9465999404710894,0.009891271591186523,11.890985012054443,,
4032,4.246084,0.4778646,10.338461538461539,3.9451333512916094,0.009880781173706055,11.901285648345947,,
4080,4.249992,0.47680664,10.461538461538462,3.9436471746408825,0.009845972061157227,11.901293277740479,,
4128,4.251411,0.47851562,10.584615384615384,3.942141425484695,0.01049351692199707,11.896251678466797,,
4176,4.246754,0.4880371,10.707692307692307,3.940616118985924,0.009853601455688477,11.898308038711548,,
