t,train_loss,train_contrast_acc,train_epoch,lr,data_time,it_time,test_loss,test_contrast_acc
48,5.323614,0.033365887,0.12307692307692308,0.38419958419958417,2.0833022594451904,15.957389831542969,,
96,5.011482,0.07006836,0.24615384615384617,0.7683991683991683,0.011570215225219727,12.325798988342285,,
144,4.8671923,0.09765625,0.36923076923076925,1.152598752598751,0.011603593826293945,12.289763450622559,,
192,4.737268,0.14672852,0.49230769230769234,1.5367983367983353,0.01222372055053711,12.474443912506104,,
240,4.670419,0.16666667,0.6153846153846154,1.9209979209979178,0.011103391647338867,12.181700468063354,,
288,4.6229453,0.18619792,0.7384615384615385,2.3051975051974996,0.012458086013793945,12.018840789794922,,
336,4.61936,0.19441731,0.8615384615384616,2.6893970893970836,0.011228084564208984,12.34538459777832,,
384,4.5865254,0.20206706,0.9846153846153847,3.0735966735966667,0.010243654251098633,12.104448795318604,,
432,4.55859,0.21443684,1.1076923076923078,3.457796257796252,0.012224197387695312,11.984349966049194,,
480,4.5478053,0.22281902,1.2307692307692308,3.8419958419958364,0.01076054573059082,12.039593696594238,,
528,4.5237665,0.23372395,1.353846153846154,3.84999061680226,0.010129690170288086,11.940192461013794,,
576,4.51893,0.25048828,1.476923076923077,3.8499618512521496,0.011911153793334961,12.187739372253418,,
624,4.478165,0.27115884,1.6,3.8499137013575737,0.010265350341796875,12.051910877227783,,
672,4.4611797,0.26871744,1.7230769230769232,3.849846167603404,0.01023554801940918,11.971610307693481,,
720,4.4508305,0.28173828,1.8461538461538463,3.8497592506697047,0.010026693344116211,11.951553583145142,,
768,4.441709,0.28751627,1.9692307692307693,3.8496529514317244,0.010294914245605469,11.945643663406372,,
816,4.445136,0.28645834,2.0923076923076924,3.849527270959899,0.011527538299560547,11.931581258773804,,
864,4.445387,0.2841797,2.2153846153846155,3.8493822105198303,0.009959936141967773,11.941987991333008,,
912,4.418113,0.30688477,2.3384615384615386,3.849217771572271,0.009982824325561523,11.948671817779541,,
960,4.406342,0.31591797,2.4615384615384617,3.849033955773123,0.010052680969238281,11.941016435623169,,
1008,4.405549,0.3190918,2.5846153846153848,3.8488307649734095,0.010042667388916016,11.942254066467285,,
1056,4.4068394,0.3203939,2.707692307692308,3.848608201219257,0.009888887405395508,11.94671368598938,,
1104,4.404934,0.31640625,2.830769230769231,3.8483662667518796,0.009851932525634766,11.934113502502441,,
1152,4.4031396,0.33170572,2.953846153846154,3.848104964007556,0.010002613067626953,11.953845739364624,,
1200,4.386664,0.3441569,3.076923076923077,3.8478242956176048,0.011427640914916992,11.949638366699219,,
1248,4.3658776,0.36735025,3.2,3.847524264408351,0.009929418563842773,11.951241970062256,,
1296,4.360188,0.3630371,3.3230769230769233,3.847204873401105,0.009917020797729492,11.944431066513062,,
1344,4.3705516,0.35782877,3.4461538461538463,3.8468661258121313,0.009934663772583008,11.952763557434082,,
1392,4.3655305,0.36043295,3.5692307692307694,3.8465080250526142,0.010749101638793945,11.946439743041992,,
1440,4.3584538,0.36661783,3.6923076923076925,3.846130574728627,0.009852409362792969,11.945304155349731,,
1488,4.3531375,0.38004556,3.8153846153846156,3.8457337786410877,0.010575532913208008,12.232768535614014,,
1536,4.339487,0.3841146,3.9384615384615387,3.8453176407857286,0.010073184967041016,11.959098100662231,,
1584,4.355443,0.3736979,4.061538461538461,3.8448821653530523,0.016041994094848633,13.08059048652649,,
1632,4.3449044,0.39005533,4.184615384615385,3.8444273567282927,0.009829998016357422,11.930200815200806,,
1680,4.3487244,0.38582358,4.3076923076923075,3.8439532194913673,0.009818315505981445,11.935397624969482,,
1728,4.3356204,0.39607748,4.430769230769231,3.843459758416833,0.009822845458984375,11.941922426223755,,
1776,4.3355184,0.39453125,4.553846153846154,3.842946978473839,0.010449886322021484,11.928398609161377,,
1824,4.3339353,0.39046225,4.676923076923077,3.8424148848260713,0.00984048843383789,11.934352397918701,,
1872,4.3194785,0.4111328,4.8,3.841863482831707,0.00984644889831543,11.93050503730774,,
1920,4.3304777,0.4009603,4.923076923076923,3.8412927780433597,0.009885549545288086,11.930103302001953,,
1968,4.320816,0.40885416,5.046153846153846,3.8407027762080177,0.011154413223266602,11.933864831924438,,
2016,4.311319,0.4190267,5.1692307692307695,3.8400934832669953,0.00992894172668457,11.937124967575073,,
2064,4.314196,0.41088867,5.292307692307692,3.839464905355865,0.009781360626220703,11.929198741912842,,
2112,4.3138223,0.43058267,5.415384615384616,3.8388170488043984,0.00989389419555664,11.93079161643982,,
2160,4.3148913,0.4231771,5.538461538461538,3.838149920136504,0.010035037994384766,11.930497169494629,,
2208,4.30137,0.42000327,5.661538461538462,3.8374635260701626,0.010277748107910156,11.92677116394043,,
2256,4.3093476,0.4296061,5.7846153846153845,3.8367578735173518,0.010071992874145508,11.936856985092163,,
