t,train_loss,train_contrast_acc,train_epoch,lr,data_time,it_time,test_loss,test_contrast_acc
48,5.3792152,0.025309244,0.12307692307692308,0.39916839916839947,1.9976246356964111,14.931101560592651,,
96,5.02564,0.0629069,0.24615384615384617,0.7983367983367989,0.009708166122436523,11.23554253578186,,
144,4.856687,0.100260414,0.36923076923076925,1.1975051975051982,0.009990692138671875,11.245268821716309,,
192,4.7278857,0.13590495,0.49230769230769234,1.596673596673597,0.010582447052001953,11.36742091178894,,
240,4.683126,0.16894531,0.6153846153846154,1.9958419958419957,0.010417699813842773,11.36213207244873,,
288,4.632715,0.181722,0.7384615384615385,2.395010395010394,0.010919570922851562,11.26432752609253,,
336,4.63551,0.1805013,0.8615384615384616,2.794178794178791,0.009996414184570312,11.256128311157227,,
384,4.6282954,0.17415364,0.9846153846153847,3.193347193347186,0.00986790657043457,11.259434938430786,,
432,4.5972047,0.19604492,1.1076923076923078,3.592515592515585,0.01165151596069336,11.267247676849365,,
480,4.5524507,0.22094727,1.2307692307692308,3.991683991683983,0.010732650756835938,11.259673118591309,,
528,4.537105,0.2220866,1.353846153846154,3.999990251223124,0.010491132736206055,11.298734188079834,,
576,4.513759,0.23624675,1.476923076923077,3.999960364937295,0.018035411834716797,13.021174907684326,,
624,4.4890785,0.25691733,1.6,3.9999103390728017,0.01015925407409668,11.25304126739502,,
672,4.47346,0.26888022,1.7230769230769232,3.9998401741334053,0.010165929794311523,11.264723539352417,,
720,4.4575152,0.27449545,1.8461538461538463,3.999749870825665,0.009861230850219727,11.16752552986145,,
768,4.4558063,0.29174805,1.9692307692307693,3.999639430058933,0.010397911071777344,11.16324520111084,,
816,4.4428806,0.2931315,2.0923076923076924,3.9995088529453495,0.011214494705200195,11.168933629989624,,
864,4.4333143,0.30623373,2.2153846153846155,3.9993581407998215,0.01006317138671875,11.166552543640137,,
912,4.425159,0.31396484,2.3384615384615386,3.9991872951400196,0.010607481002807617,11.166166305541992,,
960,4.4087124,0.32332358,2.4615384615384617,3.998996317686358,0.009898185729980469,11.165015935897827,,
1008,4.4123845,0.31477866,2.5846153846153848,3.9987852103619805,0.010251283645629883,11.167562246322632,,
1056,4.3952856,0.33170572,2.707692307692308,3.998553975292731,0.01017141342163086,11.168282270431519,,
1104,4.4010973,0.32722983,2.830769230769231,3.9983026148071463,0.009855985641479492,11.167412042617798,,
1152,4.377002,0.34277344,2.953846153846154,3.9980311314364214,0.009848594665527344,11.16763973236084,,
1200,4.384071,0.34643555,3.076923076923077,3.997739527914395,0.01110386848449707,11.169171571731567,,
1248,4.3817034,0.34423828,3.2,3.997427807177509,0.009812355041503906,11.165746688842773,,
1296,4.372498,0.35473633,3.3230769230769233,3.997095972364785,0.009793281555175781,11.166824340820312,,
1344,4.369404,0.3453776,3.4461538461538463,3.9967440268178,0.009892702102661133,11.160504817962646,,
1392,4.360189,0.35994467,3.5692307692307694,3.9963719740806405,0.009800434112548828,11.167446851730347,,
1440,4.3639235,0.36694336,3.6923076923076925,3.9959798178998738,0.010088920593261719,11.180180549621582,,
1488,4.3797183,0.3436686,3.8153846153846156,3.9955675622245073,0.00975179672241211,11.172155380249023,,
1536,4.355161,0.3724772,3.9384615384615387,3.9951352112059504,0.009963750839233398,11.166400671005249,,
1584,4.3451138,0.38606772,4.061538461538461,3.9946827691979734,0.011284351348876953,11.17237138748169,,
1632,4.3342624,0.39233398,4.184615384615385,3.994210240756665,0.009922504425048828,11.240370750427246,,
1680,4.3464637,0.3824056,4.3076923076923075,3.9937176306403788,0.009806632995605469,11.166458368301392,,
1728,4.3266635,0.38671875,4.430769230769231,3.993204943809693,0.010006427764892578,11.122613191604614,,
1776,4.3268847,0.39664713,4.553846153846154,3.9926721854273617,0.010308980941772461,11.124721765518188,,
1824,4.3248563,0.40828452,4.676923076923077,3.992119360858251,0.010310649871826172,11.123687028884888,,
1872,4.320603,0.40315756,4.8,3.991546475669301,0.010022878646850586,11.120276689529419,,
1920,4.3170257,0.40934244,4.923076923076923,3.9909535356294583,0.010158061981201172,11.125441074371338,,
1968,4.312427,0.40820312,5.046153846153846,3.9903405467096245,0.01143336296081543,11.125504493713379,,
2016,4.313418,0.421875,5.1692307692307695,3.9897075150825905,0.009980201721191406,11.128101110458374,,
2064,4.3084946,0.4129232,5.292307692307692,3.9890544471229767,0.01005411148071289,11.126484394073486,,
2112,4.3033776,0.42097983,5.415384615384616,3.988381349407167,0.010385990142822266,11.120960235595703,,
2160,4.303393,0.4214681,5.538461538461538,3.9876882287132513,0.010107040405273438,11.129161834716797,,
2208,4.3140836,0.41503906,5.661538461538462,3.9869750920209506,0.010202884674072266,11.122167110443115,,
2256,4.3034463,0.42220053,5.7846153846153845,3.986241946511536,0.010141372680664062,11.128353834152222,,
2304,4.3038535,0.41788736,5.907692307692308,3.9854887995677806,0.010153770446777344,11.126301765441895,,
2352,4.2986536,0.4214681,6.030769230769231,3.984715658773862,0.011363744735717773,11.124542474746704,,
2400,4.2869987,0.43603516,6.153846153846154,3.983922531915304,0.010040044784545898,11.131780624389648,,
2448,4.2884936,0.44458008,6.276923076923077,3.983109426978883,0.01030421257019043,11.122700452804565,,
2496,4.281176,0.43391928,6.4,3.9822763521525566,0.010492324829101562,11.216622829437256,,
2544,4.2844324,0.44108072,6.523076923076923,3.981423315825377,0.01030111312866211,11.154604196548462,,
2592,4.2951894,0.42781577,6.6461538461538465,3.9805503265874105,0.011246919631958008,11.302066802978516,,
2640,4.2838054,0.45100912,6.769230769230769,3.9796573932296515,0.01082468032836914,11.208086967468262,,
2688,4.286166,0.44620767,6.892307692307693,3.97874452474393,0.01077127456665039,11.267166137695312,,
2736,4.2797885,0.44344077,7.015384615384615,3.977811730322818,0.011876344680786133,11.25746488571167,,
2784,4.280068,0.44384766,7.138461538461539,3.9768590193595466,0.009824514389038086,11.18465518951416,,
2832,4.2812233,0.43432617,7.2615384615384615,3.975886401447905,0.010815143585205078,11.296633958816528,,
2880,4.2800674,0.4532064,7.384615384615385,3.974893886382148,0.010214567184448242,11.250295877456665,,
2928,4.2785525,0.44173178,7.507692307692308,3.9738814841568857,0.011001348495483398,11.310848474502563,,
2976,4.2731485,0.449056,7.630769230769231,3.972849204967002,0.01205754280090332,11.769526720046997,,
3024,4.274287,0.4532064,7.753846153846154,3.971797059207532,0.011133670806884766,11.340143918991089,,
3072,4.2701435,0.46565756,7.876923076923077,3.9707250574735764,0.009840250015258789,11.164779901504517,,
3120,4.271485,0.45955405,8.0,3.969633210560176,0.011253118515014648,11.166853666305542,,
3168,4.2762194,0.4523112,8.123076923076923,3.968521529462221,0.009765625,11.164111852645874,,
3216,4.2548027,0.47045898,8.246153846153845,3.9673900253743253,0.009909868240356445,11.166669845581055,,
3264,4.2650914,0.46289062,8.36923076923077,3.9662387096907237,0.010847091674804688,11.165326833724976,,
3312,4.2647004,0.47631836,8.492307692307692,3.965067594005154,0.009990215301513672,11.16671633720398,,
3360,4.2705197,0.45890298,8.615384615384615,3.963876690110735,0.009897947311401367,11.166311025619507,,
3408,4.2527986,0.48828125,8.738461538461538,3.96266600999986,0.00985097885131836,11.166009902954102,,
3456,4.258042,0.4700521,8.861538461538462,3.96143556586406,0.009839296340942383,11.16833782196045,,
3504,4.257705,0.4752604,8.984615384615385,3.9601853700938907,0.009873151779174805,11.169472932815552,,
3552,4.2633624,0.4781901,9.107692307692307,3.958915435278814,0.011114358901977539,11.170909404754639,,
3600,4.2718587,0.47631836,9.23076923076923,3.957625774207063,0.010973453521728516,11.165610313415527,,
3648,4.2546425,0.48095703,9.353846153846154,3.9563163998655035,0.010714054107666016,11.168387413024902,,
3696,4.2519174,0.4855143,9.476923076923077,3.9549873254395274,0.009777307510375977,11.167303800582886,,
3744,4.2455654,0.49169922,9.6,3.953638564312896,0.010014057159423828,11.166454076766968,,
3792,4.249185,0.4847819,9.723076923076922,3.9522701300676166,0.00991368293762207,11.16932988166809,,
3840,4.2444434,0.49291992,9.846153846153847,3.95088203648381,0.009682178497314453,11.165071249008179,,
3888,4.249544,0.49365234,9.96923076923077,3.9494742975395627,0.009886741638183594,11.170592784881592,,
3936,4.2602496,0.48706055,10.092307692307692,3.94804692741079,0.01132655143737793,11.169095039367676,,
3984,4.24731,0.48282877,10.215384615384615,3.9465999404710894,0.009929895401000977,11.163927793502808,,
4032,4.2376494,0.49780273,10.338461538461539,3.9451333512916094,0.009888410568237305,11.16325068473816,,
4080,4.239797,0.49617514,10.461538461538462,3.9436471746408825,0.010618209838867188,11.274229049682617,,
4128,4.247999,0.48779297,10.584615384615384,3.942141425484695,0.009762048721313477,11.126013994216919,,
4176,4.2356677,0.4938151,10.707692307692307,3.940616118985924,0.010924100875854492,11.121851921081543,,
4224,4.241052,0.49422202,10.830769230769231,3.9390712705043835,0.010054826736450195,11.131492853164673,,
4272,4.2315965,0.51326495,10.953846153846154,3.937506895596687,0.010105371475219727,11.12473177909851,,
4320,4.2362733,0.4933268,11.076923076923077,3.93592301001607,0.011454105377197266,11.129420280456543,,
4368,4.2439733,0.49145508,11.2,3.934319629712239,0.009958505630493164,11.121968746185303,,
4416,4.2376733,0.50113934,11.323076923076924,3.9326967708312206,0.010049581527709961,11.124479532241821,,
4464,4.2394996,0.5007324,11.446153846153846,3.931054449715184,0.010091066360473633,11.127352952957153,,
4512,4.2403717,0.5058594,11.569230769230769,3.929392682902284,0.010124683380126953,11.128348112106323,,
4560,4.229403,0.5119629,11.692307692307692,3.927711487126493,0.010368585586547852,11.191688537597656,,
4608,4.2345514,0.49910483,11.815384615384616,3.9260108793174378,0.010830402374267578,11.35561227798462,,
4656,4.2252674,0.50268555,11.938461538461539,3.9242908766002165,0.009967327117919922,11.181090831756592,,
4704,4.234687,0.5039876,12.061538461538461,3.9225514962952426,0.011363029479980469,11.182759761810303,,
4752,4.241157,0.5083008,12.184615384615384,3.9207927559180504,0.009925365447998047,11.18174934387207,,
4800,4.2318225,0.5067546,12.307692307692308,3.9190146731791393,0.009814262390136719,18.402677059173584,4.425512,0.4755609
4848,4.2334075,0.49829102,12.430769230769231,3.9172172659837785,0.009936332702636719,11.1756591796875,,
4896,4.2236366,0.5076497,12.553846153846154,3.915400552431842,0.009995460510253906,11.18555212020874,,
4944,4.2216086,0.50358075,12.676923076923076,3.913564550817616,0.010562658309936523,11.179977416992188,,
4992,4.2346992,0.51188153,12.8,3.9117092796296156,0.010109901428222656,11.175034284591675,,
5040,4.2475376,0.4987793,12.923076923076923,3.9098347575504033,0.010098934173583984,11.183919191360474,,
5088,4.2335944,0.5007324,13.046153846153846,3.907941003456391,0.011747598648071289,11.187385559082031,,
5136,4.2300105,0.5067546,13.169230769230769,3.9060280364176636,0.010131359100341797,11.186001062393188,,
5184,4.225975,0.51936847,13.292307692307693,3.9040958756977764,0.009868621826171875,11.185825109481812,,
5232,4.216081,0.52091473,13.415384615384616,3.9021445407535684,0.00995016098022461,11.179453611373901,,
5280,4.2264214,0.51326495,13.538461538461538,3.90017405123496,0.009956598281860352,11.18545150756836,,
5328,4.2351418,0.50960284,13.661538461538461,3.898184426984758,0.010433673858642578,11.305263042449951,,
5376,4.215326,0.51969403,13.784615384615385,3.8961756880384586,0.009919404983520508,11.18240475654602,,
5424,4.2339296,0.5,13.907692307692308,3.8941478546240393,0.009999752044677734,11.183361768722534,,
5472,4.2145996,0.5242513,14.03076923076923,3.8921009471617594,0.011241436004638672,11.18370246887207,,
5520,4.221519,0.5135905,14.153846153846153,3.890034986263953,0.009848356246948242,11.182181119918823,,
5568,4.2254305,0.5177409,14.276923076923078,3.887949992734829,0.009889602661132812,11.182396650314331,,
5616,4.2253156,0.5136719,14.4,3.8858459875702445,0.009961605072021484,11.165794610977173,,
5664,4.226133,0.5175781,14.523076923076923,3.88372299195751,0.009811878204345703,11.163694381713867,,
5712,4.2248645,0.5177409,14.646153846153846,3.8815810272751663,0.009775400161743164,11.16567063331604,,
5760,4.2076993,0.537679,14.76923076923077,3.8794201150927754,0.010491609573364258,11.16600775718689,,
5808,4.2064233,0.5315755,14.892307692307693,3.877240277170699,0.010008573532104492,11.163574695587158,,
5856,4.222779,0.5208333,15.015384615384615,3.87504153545988,0.011496305465698242,11.170914649963379,,
5904,4.2175527,0.5263672,15.138461538461538,3.8728239121016226,0.009940385818481445,11.170362949371338,,
5952,4.2206683,0.5168457,15.261538461538462,3.8705874294273706,0.009952783584594727,11.171582221984863,,
6000,4.2223024,0.51798505,15.384615384615385,3.8683321099584784,0.009793519973754883,11.16748595237732,,
6048,4.209402,0.53653973,15.507692307692308,3.8660579764059877,0.01079559326171875,11.161998271942139,,
6096,4.2133965,0.52994794,15.63076923076923,3.863765051670399,0.009878396987915039,11.170045852661133,,
6144,4.223533,0.5205078,15.753846153846155,3.8614533588414393,0.009791135787963867,11.169641971588135,,
6192,4.212609,0.52091473,15.876923076923077,3.8591229211978324,0.009987592697143555,11.168452262878418,,
6240,4.219036,0.51904297,16.0,3.856773762207052,0.011203289031982422,11.171179294586182,,
6288,4.2093596,0.52718097,16.123076923076923,3.8544059055251108,0.009822368621826172,11.168560981750488,,
6336,4.2176046,0.51814777,16.246153846153845,3.852019374996294,0.009812116622924805,11.173557996749878,,
6384,4.2148848,0.5227051,16.369230769230768,3.849614194652939,0.009831428527832031,11.168560981750488,,
6432,4.2067585,0.5300293,16.49230769230769,3.8471903887151866,0.009833335876464844,11.171194553375244,,
6480,4.2100663,0.5284831,16.615384615384617,3.8447479815907335,0.009793996810913086,11.171808242797852,,
6528,4.206865,0.52441406,16.73846153846154,3.8422869978745964,0.00995016098022461,11.175652980804443,,
6576,4.2045474,0.53344727,16.861538461538462,3.839807462348849,0.009787321090698242,11.172221422195435,,
6624,4.2058268,0.5357259,16.984615384615385,3.8373093999823893,0.009849786758422852,11.171851873397827,,
6672,4.217521,0.5251465,17.107692307692307,3.8347928359306778,0.011453390121459961,11.230324268341064,,
6720,4.211695,0.529541,17.23076923076923,3.832257795535487,0.010651111602783203,11.127213716506958,,
6768,4.216122,0.5253906,17.353846153846153,3.8297043043246433,0.010701656341552734,11.123846054077148,,
6816,4.205485,0.5410156,17.476923076923075,3.827132388011775,0.009639978408813477,11.125542402267456,,
6864,4.2095323,0.53426105,17.6,3.824542072496055,0.00956869125366211,11.123818159103394,,
6912,4.2057223,0.5244954,17.723076923076924,3.8219333838619254,0.009727239608764648,11.12478518486023,,
6960,4.210625,0.53426105,17.846153846153847,3.819306348378855,0.009676694869995117,11.129111528396606,,
7008,4.212212,0.51936847,17.96923076923077,3.8166609925010624,0.009888410568237305,11.126628875732422,,
7056,4.206068,0.53898114,18.092307692307692,3.8139973428672524,0.011015176773071289,11.133253335952759,,
