t,train_loss,train_contrast_acc,train_epoch,lr,data_time,it_time,test_loss,test_contrast_acc
48,5.383655548095703,0.02652994729578495,0.12307692307692308,0.39916839916839947,2.521740436553955,14.030539274215698,,
96,4.991707801818848,0.060791015625,0.24615384615384617,0.7983367983367989,0.010410070419311523,9.896812200546265,,
144,4.884146690368652,0.084716796875,0.36923076923076925,1.1975051975051982,0.01080465316772461,9.916760206222534,,
192,4.814373016357422,0.0970052108168602,0.49230769230769234,1.596673596673597,0.010462760925292969,9.904053211212158,,
240,4.762140274047852,0.105712890625,0.6153846153846154,1.9958419958419957,0.010240316390991211,9.902627944946289,,
288,4.739796161651611,0.109130859375,0.7384615384615385,2.395010395010394,0.010547161102294922,9.9004545211792,,
336,4.7166361808776855,0.1187337264418602,0.8615384615384616,2.794178794178791,0.011745929718017578,9.911772727966309,,
384,4.684001922607422,0.13134765625,0.9846153846153847,3.193347193347186,0.010422229766845703,9.89982008934021,,
432,4.688167095184326,0.12646484375,1.1076923076923078,3.592515592515585,0.012439727783203125,9.905738830566406,,
480,4.654271602630615,0.1285807341337204,1.2307692307692308,3.991683991683983,0.011302709579467773,9.907307863235474,,
528,4.638834476470947,0.13427734375,1.353846153846154,3.999990251223124,0.010816097259521484,9.917393445968628,,
576,4.6400837898254395,0.1365559846162796,1.476923076923077,3.999960364937295,0.010549068450927734,9.924985408782959,,
624,4.600856304168701,0.1529134064912796,1.6,3.9999103390728017,0.010573148727416992,9.917790651321411,,
672,4.5981597900390625,0.1514485627412796,1.7230769230769232,3.9998401741334053,0.010988473892211914,9.90849494934082,,
720,4.584560394287109,0.1597493439912796,1.8461538461538463,3.999749870825665,0.011522769927978516,9.91500210762024,,
768,4.56382417678833,0.16552734375,1.9692307692307693,3.999639430058933,0.010615348815917969,9.908891439437866,,
816,4.545895099639893,0.1776529997587204,2.0923076923076924,3.9995088529453495,0.012687444686889648,9.907553911209106,,
864,4.53039026260376,0.1822916716337204,2.2153846153846155,3.9993581407998215,0.010508537292480469,9.916741847991943,,
912,4.560357570648193,0.1646321564912796,2.3384615384615386,3.9991872951400196,0.011409282684326172,9.927128314971924,,
960,4.506687641143799,0.1824544221162796,2.4615384615384617,3.998996317686358,0.011263132095336914,9.9142324924469,,
1008,4.514023303985596,0.1983235627412796,2.5846153846153848,3.9987852103619805,0.011182308197021484,9.914913177490234,,
1056,4.4931721687316895,0.1996256560087204,2.707692307692308,3.998553975292731,0.0114593505859375,9.919048309326172,,
1104,4.483924865722656,0.209228515625,2.830769230769231,3.9983026148071463,0.010540246963500977,9.922663450241089,,
1152,4.5140380859375,0.1922200471162796,2.953846153846154,3.9980311314364214,0.010572671890258789,9.916173934936523,,
1200,4.47924280166626,0.20361328125,3.076923076923077,3.997739527914395,0.01204061508178711,9.91661024093628,,
1248,4.477416038513184,0.2042643278837204,3.2,3.997427807177509,0.010690927505493164,9.906571865081787,,
1296,4.469264984130859,0.205810546875,3.3230769230769233,3.997095972364785,0.010361909866333008,9.918467044830322,,
1344,4.477065563201904,0.2076822966337204,3.4461538461538463,3.9967440268178,0.010357379913330078,9.910093069076538,,
1392,4.4544243812561035,0.2144368439912796,3.5692307692307694,3.9963719740806405,0.010390043258666992,9.908060312271118,,
1440,4.459117412567139,0.2137044221162796,3.6923076923076925,3.9959798178998738,0.01073765754699707,9.908218383789062,,
1488,4.458789825439453,0.2212727814912796,3.8153846153846156,3.9955675622245073,0.011984586715698242,10.066401243209839,,
1536,4.438217639923096,0.21875,3.9384615384615387,3.9951352112059504,0.010460853576660156,9.844861268997192,,
1584,4.4593729972839355,0.214111328125,4.061538461538461,3.9946827691979734,0.012097597122192383,9.908015727996826,,
1632,4.464222431182861,0.2117512971162796,4.184615384615385,3.994210240756665,0.01042628288269043,9.840883016586304,,
1680,4.451874732971191,0.2185872346162796,4.3076923076923075,3.9937176306403788,0.010318279266357422,9.846656322479248,,
1728,4.427361011505127,0.2256673127412796,4.430769230769231,3.993204943809693,0.010561943054199219,9.892386436462402,,
1776,4.44397497177124,0.224853515625,4.553846153846154,3.9926721854273617,0.01072835922241211,9.91988468170166,,
1824,4.431135177612305,0.22998046875,4.676923076923077,3.992119360858251,0.011128425598144531,9.946048498153687,,
1872,4.422322750091553,0.2286783903837204,4.8,3.991546475669301,0.01039886474609375,9.845449686050415,,
1920,4.430206775665283,0.2271321564912796,4.923076923076923,3.9909535356294583,0.01203298568725586,10.019787788391113,,
1968,4.432758808135986,0.2303873747587204,5.046153846153846,3.9903405467096245,0.019566774368286133,10.111474990844727,,
2016,4.417383670806885,0.2399088591337204,5.1692307692307695,3.9897075150825905,0.013436555862426758,10.247704982757568,,
2064,4.423980712890625,0.23388671875,5.292307692307692,3.9890544471229767,0.012370824813842773,10.188536643981934,,
2112,4.428698539733887,0.2415364533662796,5.415384615384616,3.988381349407167,0.012617111206054688,10.170005798339844,,
