t,train_loss,train_contrast_acc,train_epoch,lr,data_time,it_time,test_loss,test_contrast_acc
48,5.5917835,0.028971354,0.12276214833759591,0.39916839916839947,2.0557618141174316,15.310755968093872,,
96,5.1897616,0.06754557,0.24552429667519182,0.7983367983367989,0.006640195846557617,11.651917934417725,,
144,5.0249476,0.1003418,0.36828644501278773,1.1975051975051982,0.0039501190185546875,11.30548620223999,,
192,4.888777,0.12532552,0.49104859335038364,1.596673596673597,0.0039021968841552734,11.311023473739624,,
240,4.82846,0.16064453,0.6138107416879796,1.9958419958419957,0.003949880599975586,11.306911706924438,,
288,4.796158,0.15983073,0.7365728900255755,2.395010395010394,0.004077911376953125,11.314321279525757,,
336,4.77941,0.1763509,0.8593350383631714,2.794178794178791,0.004293918609619141,11.307329893112183,,
384,4.775308,0.17423503,0.9820971867007673,3.193347193347186,0.004056453704833984,11.304568767547607,,
432,4.7357883,0.18561351,1.104859335038363,3.592515592515585,0.006056785583496094,12.137413501739502,,
480,4.7342663,0.20458984,1.227621483375959,3.991683991683983,0.004007577896118164,11.3157377243042,,
528,4.6955595,0.22648112,1.350383631713555,3.999990251223124,0.004131317138671875,11.307929515838623,,
576,4.705236,0.22908528,1.473145780051151,3.999960364937295,0.004229307174682617,11.31085467338562,,
624,4.7145057,0.23006184,1.5959079283887467,3.9999103390728017,0.003993511199951172,11.310713529586792,,
672,4.694652,0.24576823,1.7186700767263428,3.9998401741334053,0.004036903381347656,11.308284282684326,,
720,4.6759934,0.26741537,1.8414322250639386,3.999749870825665,0.004370689392089844,11.311889886856079,,
768,4.6767526,0.26180014,1.9641943734015346,3.999639430058933,0.0042111873626708984,11.312779426574707,,
816,4.6633563,0.26673228,2.0869565217391304,3.9995088529453495,0.005882978439331055,11.22958779335022,,
864,4.6750245,0.26863608,2.209718670076726,3.9993581407998215,0.004745960235595703,11.32244062423706,,
912,4.640077,0.2915853,2.3324808184143224,3.9991872951400196,0.005568504333496094,11.337393522262573,,
960,4.662586,0.28361002,2.455242966751918,3.998996317686358,0.004044532775878906,11.308323860168457,,
1008,4.6533704,0.30069986,2.578005115089514,3.9987852103619805,0.004185914993286133,11.307227611541748,,
1056,4.6742854,0.2891439,2.70076726342711,3.998553975292731,0.004248619079589844,11.306094646453857,,
1104,4.663664,0.28963217,2.823529411764706,3.9983026148071463,0.004323244094848633,11.312680721282959,,
1152,4.6530566,0.31648764,2.946291560102302,3.9980311314364214,0.004363298416137695,11.30387544631958,,
